state_time,loop_time,motor_current,motor_volt,batt_current,batt_volt,motor_angle,motor_velocity,motor_torque,ankle_angle,ankle_velocity,ankle_torque,temperature
882179,4.715,1,1200,52,185,1,5,0.00012,0.018518518518518517,0,0.004341600000000001,0
882184,4.72,1,1200,52,185,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
882189,4.725,0,1200,49,187,1,5,0.0,0.018518518518518517,0,0.0,0
882194,4.73,-2,1200,49,187,1,7,-0.00024,0.018518518518518517,0,-0.008683200000000002,0
882199,4.735,1,1200,54,183,0,0,0.00012,0.0,0,0.004341600000000001,0
882204,4.74,1,1200,54,183,1,1,0.00012,0.018518518518518517,0,0.004341600000000001,0
882209,4.745,1,1200,85,184,-1,0,0.00012,-0.018518518518518517,0,0.004341600000000001,0
882219,4.755,-1,1200,95,184,0,-3,-0.00012,0.0,0,-0.004341600000000001,0
882224,4.76,1,1200,95,184,-1,-1,0.00012,-0.018518518518518517,0,0.004341600000000001,0
882229,4.765,0,1200,106,185,0,-1,0.0,0.0,0,0.0,0
882234,4.77,0,1200,106,185,1,-4,0.0,0.018518518518518517,0,0.0,0
882239,4.775,-1,1200,100,185,0,3,-0.00012,0.0,0,-0.004341600000000001,0
882244,4.78,0,1200,100,185,0,0,0.0,0.0,0,0.0,0
882249,4.785,2,1200,83,184,0,-2,0.00024,0.0,0,0.008683200000000002,0
882254,4.79,2,1200,83,184,1,4,0.00024,0.018518518518518517,0,0.008683200000000002,0
882259,4.795,1,1200,62,184,0,0,0.00012,0.0,0,0.004341600000000001,0
882264,4.8,1,1200,62,184,0,4,0.00012,0.0,0,0.004341600000000001,0
882269,4.805,2,1200,59,183,0,-3,0.00024,0.0,0,0.008683200000000002,0
882274,4.81,0,1200,59,183,1,-1,0.0,0.018518518518518517,0,0.0,0
882279,4.815,2,1200,62,184,1,8,0.00024,0.018518518518518517,0,0.008683200000000002,0
882284,4.82,1,1200,62,184,0,-4,0.00012,0.0,0,0.004341600000000001,0
882289,4.825,-1,1200,72,185,0,0,-0.00012,0.0,0,-0.004341600000000001,0
882294,4.83,1,1200,72,185,1,3,0.00012,0.018518518518518517,0,0.004341600000000001,0
882299,4.835,4,1200,67,185,1,1,0.00048,0.018518518518518517,0,0.017366400000000004,0
882304,4.84,2,1200,67,185,0,1,0.00024,0.0,0,0.008683200000000002,0
882314,4.85,1,1200,71,183,0,-3,0.00012,0.0,0,0.004341600000000001,0
882319,4.855,8,1200,58,184,1,3,0.00096,0.018518518518518517,0,0.03473280000000001,0
882324,4.86,5,1200,58,184,0,1,0.0006000000000000001,0.0,0,0.021708000000000005,0
882329,4.865,2,1200,48,189,0,-4,0.00024,0.0,0,0.008683200000000002,0
882334,4.87,0,1200,48,189,-1,1,0.0,-0.018518518518518517,0,0.0,0
882339,4.875,0,1200,53,188,-1,-5,0.0,-0.018518518518518517,0,0.0,0
882344,4.88,0,1200,53,188,1,12,0.0,0.018518518518518517,0,0.0,0
882349,4.885,2,1200,58,184,0,0,0.00024,0.0,0,0.008683200000000002,0
882354,4.89,0,1200,58,184,0,0,0.0,0.0,0,0.0,0
882359,4.895,0,1200,61,180,1,-6,0.0,0.018518518518518517,0,0.0,0
882364,4.9,0,1200,61,180,0,-3,0.0,0.0,0,0.0,0
882369,4.905,-1,1200,36,180,0,0,-0.00012,0.0,0,-0.004341600000000001,0
882374,4.91,0,1200,36,180,0,0,0.0,0.0,0,0.0,0
882379,4.915,1,1200,38,182,0,-1,0.00012,0.0,0,0.004341600000000001,0
882384,4.92,1,1200,38,182,0,-1,0.00012,0.0,0,0.004341600000000001,0
882389,4.925,0,1200,54,183,1,0,0.0,0.018518518518518517,0,0.0,0
882399,4.935,0,1200,80,185,-1,-2,0.0,-0.018518518518518517,0,0.0,0
882404,4.94,1,1200,80,185,0,2,0.00012,0.0,0,0.004341600000000001,0
882409,4.945,0,1200,50,182,0,-2,0.0,0.0,0,0.0,0
882414,4.95,-1,1200,50,182,0,-1,-0.00012,0.0,0,-0.004341600000000001,0
882419,4.955,-2,1200,54,182,1,-2,-0.00024,0.018518518518518517,0,-0.008683200000000002,0
882424,4.96,0,1200,54,182,0,0,0.0,0.0,0,0.0,0
882429,4.965,4,1200,45,183,1,3,0.00048,0.018518518518518517,0,0.017366400000000004,0
882434,4.97,0,1200,45,183,1,7,0.0,0.018518518518518517,0,0.0,0
882439,4.975,0,1200,62,184,1,2,0.0,0.018518518518518517,0,0.0,0
882444,4.98,-1,1200,62,184,2,4,-0.00012,0.037037037037037035,0,-0.004341600000000001,0
882449,4.985,1,1200,46,183,0,3,0.00012,0.0,0,0.004341600000000001,0
882454,4.99,0,1200,46,183,-1,-1,0.0,-0.018518518518518517,0,0.0,0
882459,4.995,1,1200,54,184,0,1,0.00012,0.0,0,0.004341600000000001,0
882464,5.0,1,1200,54,184,1,5,0.00012,0.018518518518518517,0,0.004341600000000001,0
882469,5.005,2,1200,60,187,1,3,0.00024,0.018518518518518517,0,0.008683200000000002,0
882474,5.01,-1,1200,60,187,1,4,-0.00012,0.018518518518518517,0,-0.004341600000000001,0
882479,5.015,1,1200,66,186,0,-2,0.00012,0.0,0,0.004341600000000001,0
882484,5.02,0,1200,66,186,0,-1,0.0,0.0,0,0.0,0
882494,5.03,0,1200,70,187,1,0,0.0,0.018518518518518517,0,0.0,0
882499,5.035,0,1200,74,185,0,0,0.0,0.0,0,0.0,0
882504,5.04,0,1200,74,185,0,4,0.0,0.0,0,0.0,0
882509,5.045,1,1200,76,187,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
882514,5.05,1,1200,76,187,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
882519,5.055,2,1200,67,185,0,-4,0.00024,0.0,0,0.008683200000000002,0
882524,5.06,0,1200,67,185,1,1,0.0,0.018518518518518517,0,0.0,0
882529,5.065,2,1200,67,183,0,3,0.00024,0.0,0,0.008683200000000002,0
882534,5.07,0,1200,67,183,0,0,0.0,0.0,0,0.0,0
882539,5.075,-8,1200,65,181,1,5,-0.00096,0.018518518518518517,0,-0.03473280000000001,0
882544,5.08,-4,1200,65,181,0,-4,-0.00048,0.0,0,-0.017366400000000004,0
882549,5.085,2,1200,66,182,0,0,0.00024,0.0,0,0.008683200000000002,0
882554,5.09,0,1200,66,182,1,0,0.0,0.018518518518518517,0,0.0,0
882559,5.095,0,1200,48,180,1,4,0.0,0.018518518518518517,0,0.0,0
882564,5.1,0,1200,48,180,0,2,0.0,0.0,0,0.0,0
882569,5.105,1,1200,53,182,0,-2,0.00012,0.0,0,0.004341600000000001,0
882574,5.11,0,1200,53,182,-1,-2,0.0,-0.018518518518518517,0,0.0,0
882579,5.115,0,1200,39,182,0,2,0.0,0.0,0,0.0,0
882589,5.125,1,1200,50,185,2,6,0.00012,0.037037037037037035,0,0.004341600000000001,0
882594,5.13,0,1200,50,185,0,0,0.0,0.0,0,0.0,0
882599,5.135,1,1200,51,183,-1,-4,0.00012,-0.018518518518518517,0,0.004341600000000001,0
882604,5.14,0,1200,51,183,0,-2,0.0,0.0,0,0.0,0
882609,5.145,1,1200,59,182,0,0,0.00012,0.0,0,0.004341600000000001,0
882614,5.15,0,1200,59,182,0,4,0.0,0.0,0,0.0,0
882619,5.155,1,1200,74,182,0,-2,0.00012,0.0,0,0.004341600000000001,0
882624,5.16,0,1200,74,182,1,0,0.0,0.018518518518518517,0,0.0,0
882629,5.165,1,1200,59,185,-1,-4,0.00012,-0.018518518518518517,0,0.004341600000000001,0
882634,5.17,0,1200,59,185,-1,-10,0.0,-0.018518518518518517,0,0.0,0
882639,5.175,-2,1200,57,185,0,-2,-0.00024,0.0,0,-0.008683200000000002,0
882644,5.18,-7,1200,57,185,0,-4,-0.00084,0.0,0,-0.030391200000000004,0
882649,5.185,1,1200,65,184,2,7,0.00012,0.037037037037037035,0,0.004341600000000001,0
882654,5.19,0,1200,65,184,0,5,0.0,0.0,0,0.0,0
882659,5.195,0,1200,78,184,0,0,0.0,0.0,0,0.0,0
882664,5.2,1,1200,78,184,0,1,0.00012,0.0,0,0.004341600000000001,0
882669,5.205,0,1200,74,185,0,-3,0.0,0.0,0,0.0,0
882674,5.21,0,1200,74,185,1,0,0.0,0.018518518518518517,0,0.0,0
882684,5.22,3,1200,65,184,0,-3,0.00036,0.0,0,0.013024800000000003,0
882689,5.225,1,1200,73,186,0,2,0.00012,0.0,0,0.004341600000000001,0
882694,5.23,0,1200,73,186,1,2,0.0,0.018518518518518517,0,0.0,0
882699,5.235,3,1200,81,185,0,1,0.00036,0.0,0,0.013024800000000003,0
882704,5.24,2,1200,81,185,0,-2,0.00024,0.0,0,0.008683200000000002,0
882709,5.245,2,1200,90,182,-1,-4,0.00024,-0.018518518518518517,0,0.008683200000000002,0
882714,5.25,-1,1200,90,182,0,-6,-0.00012,0.0,0,-0.004341600000000001,0
882719,5.255,0,1200,75,180,0,1,0.0,0.0,0,0.0,0
882724,5.26,0,1200,75,180,0,-3,0.0,0.0,0,0.0,0
882729,5.265,2,1200,61,183,0,0,0.00024,0.0,0,0.008683200000000002,0
882734,5.27,0,1200,61,183,-1,-4,0.0,-0.018518518518518517,0,0.0,0
882739,5.275,0,1200,52,182,0,-3,0.0,0.0,0,0.0,0
882744,5.28,2,1200,52,182,1,0,0.00024,0.018518518518518517,0,0.008683200000000002,0
882749,5.285,0,1200,48,182,1,4,0.0,0.018518518518518517,0,0.0,0
882754,5.29,-4,1200,48,182,1,5,-0.00048,0.018518518518518517,0,-0.017366400000000004,0
882759,5.295,0,1200,60,181,0,0,0.0,0.0,0,0.0,0
882764,5.3,0,1200,60,181,-1,-3,0.0,-0.018518518518518517,0,0.0,0
882769,5.305,1,1200,63,185,0,-3,0.00012,0.0,0,0.004341600000000001,0
882779,5.315,1,1200,62,185,-1,-1,0.00012,-0.018518518518518517,0,0.004341600000000001,0
882784,5.32,0,1200,62,185,0,-4,0.0,0.0,0,0.0,0
882789,5.325,0,1200,65,184,-1,-3,0.0,-0.018518518518518517,0,0.0,0
882794,5.33,-1,1200,65,184,-1,-12,-0.00012,-0.018518518518518517,0,-0.004341600000000001,0
882799,5.335,0,1200,65,184,1,0,0.0,0.018518518518518517,0,0.0,0
882804,5.34,0,1200,65,184,-1,0,0.0,-0.018518518518518517,0,0.0,0
882809,5.345,2,1200,71,185,-1,-4,0.00024,-0.018518518518518517,0,0.008683200000000002,0
882814,5.35,-1,1200,71,185,0,-6,-0.00012,0.0,0,-0.004341600000000001,0
882819,5.355,0,1200,63,187,0,-1,0.0,0.0,0,0.0,0
882824,5.36,0,1200,63,187,1,0,0.0,0.018518518518518517,0,0.0,0
882829,5.365,1,1200,50,187,0,0,0.00012,0.0,0,0.004341600000000001,0
882834,5.37,1,1200,50,187,1,3,0.00012,0.018518518518518517,0,0.004341600000000001,0
882839,5.375,1,1200,57,185,0,-4,0.00012,0.0,0,0.004341600000000001,0
882844,5.38,-1,1200,57,185,-1,-3,-0.00012,-0.018518518518518517,0,-0.004341600000000001,0
882849,5.385,2,1200,58,184,0,2,0.00024,0.0,0,0.008683200000000002,0
882854,5.39,3,1200,58,184,0,-2,0.00036,0.0,0,0.013024800000000003,0
882859,5.395,3,1200,58,181,2,7,0.00036,0.037037037037037035,0,0.013024800000000003,0
882864,5.4,0,1200,58,181,1,3,0.0,0.018518518518518517,0,0.0,0
882874,5.41,1,1200,66,182,1,1,0.00012,0.018518518518518517,0,0.004341600000000001,0
882879,5.415,1,1200,79,184,1,8,0.00012,0.018518518518518517,0,0.004341600000000001,0
882884,5.42,0,1200,79,184,0,-4,0.0,0.0,0,0.0,0
882889,5.425,0,1200,59,184,1,2,0.0,0.018518518518518517,0,0.0,0
882894,5.43,0,1200,59,184,0,0,0.0,0.0,0,0.0,0
882899,5.435,1,1200,54,181,1,4,0.00012,0.018518518518518517,0,0.004341600000000001,0
882904,5.44,0,1200,54,181,0,2,0.0,0.0,0,0.0,0
882909,5.445,0,1200,50,182,0,0,0.0,0.0,0,0.0,0
882914,5.45,-2,1200,50,182,1,1,-0.00024,0.018518518518518517,0,-0.008683200000000002,0
882919,5.455,2,1200,52,183,1,4,0.00024,0.018518518518518517,0,0.008683200000000002,0
882924,5.46,0,1200,52,183,1,2,0.0,0.018518518518518517,0,0.0,0
882929,5.465,0,1200,47,182,0,2,0.0,0.0,0,0.0,0
882934,5.47,2,1200,47,182,-1,2,0.00024,-0.018518518518518517,0,0.008683200000000002,0
882939,5.475,0,1200,30,185,1,1,0.0,0.018518518518518517,0,0.0,0
882944,5.48,1,1200,30,185,1,3,0.00012,0.018518518518518517,0,0.004341600000000001,0
882949,5.485,2,1200,39,185,0,-2,0.00024,0.0,0,0.008683200000000002,0
882954,5.49,0,1200,39,185,2,10,0.0,0.037037037037037035,0,0.0,0
882959,5.495,9,1200,48,188,-1,-6,0.00108,-0.018518518518518517,0,0.0390744,0
882969,5.505,0,1200,73,188,1,1,0.0,0.018518518518518517,0,0.0,0
882974,5.51,0,1200,73,188,1,0,0.0,0.018518518518518517,0,0.0,0
882979,5.515,0,1200,74,187,1,4,0.0,0.018518518518518517,0,0.0,0
882984,5.52,0,1200,74,187,0,1,0.0,0.0,0,0.0,0
882989,5.525,0,1200,92,188,1,0,0.0,0.018518518518518517,0,0.0,0
882994,5.53,0,1200,92,188,-1,-4,0.0,-0.018518518518518517,0,0.0,0
882999,5.535,0,1200,82,187,0,-1,0.0,0.0,0,0.0,0
883004,5.54,2,1200,82,187,1,1,0.00024,0.018518518518518517,0,0.008683200000000002,0
883009,5.545,0,1200,93,184,1,3,0.0,0.018518518518518517,0,0.0,0
883014,5.55,0,1200,93,184,0,8,0.0,0.0,0,0.0,0
883019,5.555,0,1200,71,182,2,6,0.0,0.037037037037037035,0,0.0,0
883024,5.56,-1,1200,71,182,-1,-4,-0.00012,-0.018518518518518517,0,-0.004341600000000001,0
883029,5.565,2,1200,64,184,1,5,0.00024,0.018518518518518517,0,0.008683200000000002,0
883034,5.57,0,1200,64,184,0,2,0.0,0.0,0,0.0,0
883039,5.575,0,1200,68,185,1,3,0.0,0.018518518518518517,0,0.0,0
883044,5.58,0,1200,68,185,1,-1,0.0,0.018518518518518517,0,0.0,0
883049,5.585,2,1200,67,183,0,-3,0.00024,0.0,0,0.008683200000000002,0
883054,5.59,1,1200,67,183,0,-5,0.00012,0.0,0,0.004341600000000001,0
883064,5.6,-1,1200,78,182,0,-4,-0.00012,0.0,0,-0.004341600000000001,0
883069,5.605,-2,1200,62,186,0,-1,-0.00024,0.0,0,-0.008683200000000002,0
883074,5.61,0,1200,62,186,0,2,0.0,0.0,0,0.0,0
883079,5.615,0,1200,46,187,0,-2,0.0,0.0,0,0.0,0
883084,5.62,0,1200,46,187,0,-2,0.0,0.0,0,0.0,0
883089,5.625,-1,1200,49,186,0,0,-0.00012,0.0,0,-0.004341600000000001,0
883094,5.63,0,1200,49,186,0,0,0.0,0.0,0,0.0,0
883099,5.635,0,1200,68,183,-1,-6,0.0,-0.018518518518518517,0,0.0,0
883104,5.64,0,1200,68,183,0,-1,0.0,0.0,0,0.0,0
883109,5.645,2,1200,56,184,-1,-3,0.00024,-0.018518518518518517,0,0.008683200000000002,0
883114,5.65,-1,1200,56,184,1,0,-0.00012,0.018518518518518517,0,-0.004341600000000001,0
883119,5.655,1,1200,52,184,0,-5,0.00012,0.0,0,0.004341600000000001,0
883124,5.66,-1,1200,52,184,0,-1,-0.00012,0.0,0,-0.004341600000000001,0
883129,5.665,0,1200,45,187,1,9,0.0,0.018518518518518517,0,0.0,0
883134,5.67,0,1200,45,187,0,0,0.0,0.0,0,0.0,0
883139,5.675,1,1200,55,187,0,4,0.00012,0.0,0,0.004341600000000001,0
883144,5.68,1,1200,55,187,-1,-4,0.00012,-0.018518518518518517,0,0.004341600000000001,0
883149,5.685,2,1200,47,185,-1,-3,0.00024,-0.018518518518518517,0,0.008683200000000002,0
883159,5.695,2,1200,62,183,0,-3,0.00024,0.0,0,0.008683200000000002,0
883164,5.7,3,1200,62,183,0,1,0.00036,0.0,0,0.013024800000000003,0
883169,5.705,-6,1200,59,182,0,0,-0.00072,0.0,0,-0.026049600000000006,0
883174,5.71,0,1200,59,182,0,-2,0.0,0.0,0,0.0,0
883179,5.715,1,1200,68,184,1,4,0.00012,0.018518518518518517,0,0.004341600000000001,0
883184,5.72,0,1200,68,184,1,5,0.0,0.018518518518518517,0,0.0,0
883189,5.725,1,1200,64,182,-1,-2,0.00012,-0.018518518518518517,0,0.004341600000000001,0
883194,5.73,-1,1200,64,182,1,-2,-0.00012,0.018518518518518517,0,-0.004341600000000001,0
883199,5.735,0,1200,66,181,1,2,0.0,0.018518518518518517,0,0.0,0
883204,5.74,1,1200,66,181,0,-4,0.00012,0.0,0,0.004341600000000001,0
883209,5.745,1,1200,61,182,1,2,0.00012,0.018518518518518517,0,0.004341600000000001,0
883214,5.75,0,1200,61,182,1,9,0.0,0.018518518518518517,0,0.0,0
883219,5.755,3,1200,57,183,0,1,0.00036,0.0,0,0.013024800000000003,0
883224,5.76,0,1200,57,183,0,-1,0.0,0.0,0,0.0,0
883229,5.765,1,1200,53,181,0,-3,0.00012,0.0,0,0.004341600000000001,0
883234,5.77,1,1200,53,181,0,-5,0.00012,0.0,0,0.004341600000000001,0
883239,5.775,0,1200,50,179,0,-2,0.0,0.0,0,0.0,0
883244,5.78,0,1200,50,179,1,4,0.0,0.018518518518518517,0,0.0,0
883254,5.79,0,1200,58,181,1,6,0.0,0.018518518518518517,0,0.0,0
883259,5.795,0,1200,58,182,2,11,0.0,0.037037037037037035,0,0.0,0
883264,5.8,2,1200,58,182,1,5,0.00024,0.018518518518518517,0,0.008683200000000002,0
883269,5.805,6,1200,53,183,0,0,0.00072,0.0,0,0.026049600000000006,0
883274,5.81,1,1200,53,183,0,0,0.00012,0.0,0,0.004341600000000001,0
883279,5.815,0,1200,55,185,-1,0,0.0,-0.018518518518518517,0,0.0,0
883284,5.82,0,1200,55,185,0,0,0.0,0.0,0,0.0,0
883289,5.825,0,1200,54,184,2,4,0.0,0.037037037037037035,0,0.0,0
883294,5.83,0,1200,54,184,0,0,0.0,0.0,0,0.0,0
883299,5.835,4,1200,54,186,0,2,0.00048,0.0,0,0.017366400000000004,0
883304,5.84,0,1200,54,186,0,-3,0.0,0.0,0,0.0,0
883309,5.845,0,1200,51,183,2,7,0.0,0.037037037037037035,0,0.0,0
883314,5.85,0,1200,51,183,1,3,0.0,0.018518518518518517,0,0.0,0
883319,5.855,1,1200,56,184,0,1,0.00012,0.0,0,0.004341600000000001,0
883324,5.86,0,1200,56,184,1,5,0.0,0.018518518518518517,0,0.0,0
883329,5.865,2,1200,50,186,0,4,0.00024,0.0,0,0.008683200000000002,0
883334,5.87,0,1200,50,186,1,9,0.0,0.018518518518518517,0,0.0,0
883339,5.875,0,1200,60,188,0,3,0.0,0.0,0,0.0,0
883349,5.885,1,1200,69,185,0,0,0.00012,0.0,0,0.004341600000000001,0
883354,5.89,0,1200,69,185,0,-5,0.0,0.0,0,0.0,0
883359,5.895,0,1200,76,181,2,0,0.0,0.037037037037037035,0,0.0,0
883364,5.9,1,1200,76,181,-1,-6,0.00012,-0.018518518518518517,0,0.004341600000000001,0
883369,5.905,1,1200,71,182,0,7,0.00012,0.0,0,0.004341600000000001,0
883374,5.91,4,1200,71,182,0,-4,0.00048,0.0,0,0.017366400000000004,0
883379,5.915,0,1200,65,183,1,0,0.0,0.018518518518518517,0,0.0,0
883384,5.92,0,1200,65,183,1,0,0.0,0.018518518518518517,0,0.0,0
883389,5.925,0,1200,63,184,1,0,0.0,0.018518518518518517,0,0.0,0
883394,5.93,1,1200,63,184,1,-4,0.00012,0.018518518518518517,0,0.004341600000000001,0
883399,5.935,0,1200,74,183,1,2,0.0,0.018518518518518517,0,0.0,0
883404,5.94,0,1200,74,183,0,0,0.0,0.0,0,0.0,0
883409,5.945,0,1200,68,182,0,4,0.0,0.0,0,0.0,0
883414,5.95,0,1200,68,182,0,-1,0.0,0.0,0,0.0,0
883419,5.955,2,1200,60,181,1,3,0.00024,0.018518518518518517,0,0.008683200000000002,0
883424,5.96,0,1200,60,181,0,-1,0.0,0.0,0,0.0,0
883429,5.965,4,1200,52,182,1,1,0.00048,0.018518518518518517,0,0.017366400000000004,0
883434,5.97,1,1200,52,182,0,4,0.00012,0.0,0,0.004341600000000001,0
883444,5.98,2,1200,58,185,1,2,0.00024,0.018518518518518517,0,0.008683200000000002,0
883449,5.985,4,1200,65,186,1,1,0.00048,0.018518518518518517,0,0.017366400000000004,0
883454,5.99,0,1200,65,186,0,7,0.0,0.0,0,0.0,0
883459,5.995,0,1200,88,184,-1,-3,0.0,-0.018518518518518517,0,0.0,0
883464,6.0,1,1200,88,184,0,0,0.00012,0.0,0,0.004341600000000001,0
883469,6.005,1,1200,86,185,1,3,0.00012,0.018518518518518517,0,0.004341600000000001,0
883474,6.01,0,1200,86,185,1,-1,0.0,0.018518518518518517,0,0.0,0
883479,6.015,7,1200,84,186,0,-5,0.00084,0.0,0,0.030391200000000004,0
883484,6.02,4,1200,84,186,0,-1,0.00048,0.0,0,0.017366400000000004,0
883489,6.025,1,1200,74,185,0,2,0.00012,0.0,0,0.004341600000000001,0
883494,6.03,1,1200,74,185,0,1,0.00012,0.0,0,0.004341600000000001,0
883499,6.035,2,1200,60,183,0,0,0.00024,0.0,0,0.008683200000000002,0
883504,6.04,0,1200,60,183,0,-1,0.0,0.0,0,0.0,0
883509,6.045,-1,1200,69,183,1,6,-0.00012,0.018518518518518517,0,-0.004341600000000001,0
883514,6.05,0,1200,69,183,0,2,0.0,0.0,0,0.0,0
883519,6.055,1,1200,60,185,1,1,0.00012,0.018518518518518517,0,0.004341600000000001,0
883524,6.06,-2,1200,60,185,0,2,-0.00024,0.0,0,-0.008683200000000002,0
883529,6.065,1,1200,69,186,0,0,0.00012,0.0,0,0.004341600000000001,0
883539,6.075,-2,1200,80,183,0,-5,-0.00024,0.0,0,-0.008683200000000002,0
883544,6.08,0,1200,80,183,0,-3,0.0,0.0,0,0.0,0
883549,6.085,2,1200,85,184,0,-4,0.00024,0.0,0,0.008683200000000002,0
883554,6.09,1,1200,85,184,0,3,0.00012,0.0,0,0.004341600000000001,0
883559,6.095,0,1200,78,182,0,-2,0.0,0.0,0,0.0,0
883564,6.1,0,1200,78,182,-1,-10,0.0,-0.018518518518518517,0,0.0,0
883569,6.105,2,1200,75,182,0,0,0.00024,0.0,0,0.008683200000000002,0
883574,6.11,1,1200,75,182,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
883579,6.115,1,1200,73,184,1,3,0.00012,0.018518518518518517,0,0.004341600000000001,0
883584,6.12,0,1200,73,184,0,0,0.0,0.0,0,0.0,0
883589,6.125,-6,1200,48,185,0,0,-0.00072,0.0,0,-0.026049600000000006,0
883594,6.13,0,1200,48,185,0,-1,0.0,0.0,0,0.0,0
883599,6.135,1,1200,33,183,0,-5,0.00012,0.0,0,0.004341600000000001,0
883604,6.14,-2,1200,33,183,0,1,-0.00024,0.0,0,-0.008683200000000002,0
883609,6.145,1,1200,34,182,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
883614,6.15,0,1200,34,182,1,0,0.0,0.018518518518518517,0,0.0,0
883619,6.155,2,1200,60,183,0,-6,0.00024,0.0,0,0.008683200000000002,0
883624,6.16,0,1200,60,183,1,5,0.0,0.018518518518518517,0,0.0,0
883634,6.17,0,1200,76,185,1,1,0.0,0.018518518518518517,0,0.0,0
883639,6.175,-1,1200,51,187,1,1,-0.00012,0.018518518518518517,0,-0.004341600000000001,0
883644,6.18,0,1200,51,187,0,3,0.0,0.0,0,0.0,0
883649,6.185,1,1200,60,185,0,-3,0.00012,0.0,0,0.004341600000000001,0
883654,6.19,0,1200,60,185,0,0,0.0,0.0,0,0.0,0
883659,6.195,1,1200,53,185,0,0,0.00012,0.0,0,0.004341600000000001,0
883664,6.2,3,1200,53,185,-1,1,0.00036,-0.018518518518518517,0,0.013024800000000003,0
883669,6.205,3,1200,66,184,0,-1,0.00036,0.0,0,0.013024800000000003,0
883674,6.21,0,1200,66,184,0,-3,0.0,0.0,0,0.0,0
883679,6.215,1,1200,52,182,0,0,0.00012,0.0,0,0.004341600000000001,0
883684,6.22,3,1200,52,182,0,-1,0.00036,0.0,0,0.013024800000000003,0
883689,6.225,2,1200,60,183,0,-5,0.00024,0.0,0,0.008683200000000002,0
883699,6.235,0,1200,65,185,0,-4,0.0,0.0,0,0.0,0
883704,6.24,1,1200,65,185,1,5,0.00012,0.018518518518518517,0,0.004341600000000001,0
883709,6.245,3,1200,70,187,0,0,0.00036,0.0,0,0.013024800000000003,0
883714,6.25,-1,1200,70,187,0,-1,-0.00012,0.0,0,-0.004341600000000001,0
883719,6.255,2,1200,74,186,1,0,0.00024,0.018518518518518517,0,0.008683200000000002,0
883724,6.26,0,1200,74,186,0,-5,0.0,0.0,0,0.0,0
883729,6.265,2,1200,73,185,-1,-6,0.00024,-0.018518518518518517,0,0.008683200000000002,0
883734,6.27,0,1200,73,185,0,0,0.0,0.0,0,0.0,0
883739,6.275,-1,1200,74,185,0,1,-0.00012,0.0,0,-0.004341600000000001,0
883744,6.28,0,1200,74,185,1,0,0.0,0.018518518518518517,0,0.0,0
883749,6.285,2,1200,55,185,0,0,0.00024,0.0,0,0.008683200000000002,0
883754,6.29,0,1200,55,185,1,8,0.0,0.018518518518518517,0,0.0,0
883764,6.3,0,1200,69,184,0,0,0.0,0.0,0,0.0,0
883769,6.305,1,1200,64,185,0,0,0.00012,0.0,0,0.004341600000000001,0
883774,6.31,2,1200,64,185,0,4,0.00024,0.0,0,0.008683200000000002,0
883779,6.315,1,1200,61,188,1,0,0.00012,0.018518518518518517,0,0.004341600000000001,0
883784,6.32,0,1200,61,188,1,-3,0.0,0.018518518518518517,0,0.0,0
883789,6.325,0,1200,55,188,1,5,0.0,0.018518518518518517,0,0.0,0
883794,6.33,0,1200,55,188,1,10,0.0,0.018518518518518517,0,0.0,0
883799,6.335,7,1200,60,186,-1,1,0.00084,-0.018518518518518517,0,0.030391200000000004,0
883804,6.34,7,1200,60,186,1,0,0.00084,0.018518518518518517,0,0.030391200000000004,0
883809,6.345,0,1200,68,186,-1,0,0.0,-0.018518518518518517,0,0.0,0
883814,6.35,0,1200,68,186,1,-1,0.0,0.018518518518518517,0,0.0,0
883819,6.355,2,1200,69,186,0,2,0.00024,0.0,0,0.008683200000000002,0
883824,6.36,0,1200,69,186,1,7,0.0,0.018518518518518517,0,0.0,0
883829,6.365,0,1200,80,186,0,-6,0.0,0.0,0,0.0,0
883834,6.37,-1,1200,80,186,0,-3,-0.00012,0.0,0,-0.004341600000000001,0
883839,6.375,0,1200,76,184,1,-2,0.0,0.018518518518518517,0,0.0,0
883844,6.38,0,1200,76,184,0,-1,0.0,0.0,0,0.0,0
883849,6.385,0,1200,87,185,0,2,0.0,0.0,0,0.0,0
883854,6.39,0,1200,87,185,0,1,0.0,0.0,0,0.0,0
883864,6.4,1,1200,65,181,1,1,0.00012,0.018518518518518517,0,0.004341600000000001,0
883869,6.405,1,1200,46,178,0,3,0.00012,0.0,0,0.004341600000000001,0
883874,6.41,0,1200,46,178,0,4,0.0,0.0,0,0.0,0
883879,6.415,1,1200,40,181,0,-1,0.00012,0.0,0,0.004341600000000001,0
883884,6.42,1,1200,40,181,0,1,0.00012,0.0,0,0.004341600000000001,0
883889,6.425,2,1200,42,183,0,-5,0.00024,0.0,0,0.008683200000000002,0
883894,6.43,0,1200,42,183,0,1,0.0,0.0,0,0.0,0
883899,6.435,3,1200,50,183,0,0,0.00036,0.0,0,0.013024800000000003,0
883904,6.44,3,1200,50,183,0,7,0.00036,0.0,0,0.013024800000000003,0
